file_name,Pitch (Hz),Input delay (ms),Spectral Centroid (Hz),Spectral Bandwidth (Hz),Spectral Roll-off (Hz),RMS Energy,Spectral Flatness,MFCCs_1,MFCCs_2,MFCCs_3,MFCCs_4,MFCCs_5,MFCCs_6,MFCCs_7,MFCCs_8,MFCCs_9,MFCCs_10,MFCCs_11,MFCCs_12,MFCCs_13,Spectral Contrast (dB)_1,Spectral Contrast (dB)_2,Spectral Contrast (dB)_3,Spectral Contrast (dB)_4,Spectral Contrast (dB)_5,Spectral Contrast (dB)_6,Spectral Contrast (dB)_7
B2_023.wav,122.221634,0,1364.7842612239133,3631.6780027336663,1411.153590425532,0.15939921,6.210973e-05,-303.00217,133.37306,15.958139,31.465277,18.113384,20.228596,11.676195,10.998392,6.3693233,6.5357933,3.8908587,3.7932622,2.0190833,27.470585356642548,19.709694265785874,20.53105951435182,23.42428990753466,25.234001498241742,23.864917596805387,22.909272013392712
B2_024.wav,122.214455,0,1364.769833953174,3640.580728663701,1401.097074468085,0.1593621,4.5664397e-05,-303.21997,133.37408,16.082134,31.461811,18.186026,20.146626,11.774265,10.942793,6.4081492,6.505767,3.9452596,3.7440479,2.100602,27.36302859165016,19.731733008905625,20.516267613719787,23.476568823192803,25.10424298406309,23.78437207722989,22.971908216648487
B2_025.wav,122.22256,0,1362.415107553846,3627.99537449795,1407.0811170212767,0.15939769,5.1149273e-05,-303.0401,133.39958,15.967602,31.529446,18.08752,20.198713,11.643043,11.018427,6.3189483,6.593877,3.8527355,3.8260953,1.9869688,27.47508384989066,19.75722316717675,20.46005774790185,23.494503470771754,25.055876359754667,24.00259296873759,22.932099702074968
B2_026.wav,122.21127,0,1362.8023961551207,3633.1249656291548,1401.1801861702127,0.15934707,4.4599794e-05,-303.1158,133.36789,16.02911,31.50115,18.158604,20.18183,11.726642,11.000037,6.3588943,6.5645404,3.8968818,3.7980828,2.0288994,27.381308174446477,19.684678195383377,20.443379322639622,23.379754062482455,25.031631318101102,23.740668145664742,23.039086195649517
B2_027.wav,122.21894,0,1364.8428909133208,3632.9153891045116,1411.3198138297873,0.15938781,4.9392183e-05,-302.922,133.35754,15.9855,31.496948,18.105139,20.204077,11.637283,10.980161,6.3247976,6.6024785,3.8899176,3.822282,1.9656125,27.61678016013659,19.728789130132572,20.40190361210967,23.54447759915243,25.16372176021531,23.77044870285669,22.93481118278461
B2_028.wav,122.217,0,1363.00589821061,3632.75318660046,1404.089095744681,0.15933171,4.305274e-05,-303.06158,133.37752,15.986614,31.511179,18.151499,20.211626,11.711919,11.004851,6.3411655,6.54558,3.8815975,3.8043482,2.0189571,27.422628068955152,19.73320436372721,20.38556944269396,23.511920252068677,25.125627007185305,23.889188159856726,22.8786345754951
B2_029.wav,122.21797,0,1365.7859076436512,3635.5501764869978,1413.7300531914893,0.15936355,4.6426074e-05,-302.9077,133.31607,15.972921,31.465471,18.145527,20.204548,11.703887,11.032273,6.312291,6.54049,3.8362205,3.7507584,2.002608,27.42292214811293,19.70052331816755,20.457810088333318,23.46362000487189,25.05724486787808,23.71440671252069,22.96371901877451
B2_030.wav,122.21368,0,1363.777598132919,3633.350341846845,1407.5797872340424,0.15930882,4.3206932e-05,-303.02216,133.34488,15.984224,31.494694,18.141636,20.242167,11.715526,11.030127,6.3506975,6.5694804,3.8393667,3.7807417,1.9988706,27.097623713807263,19.712746157723867,20.46061017419776,23.385885864569957,25.035910248907083,23.86973096100979,22.92944620829097
B2_031.wav,122.21834,0,1366.033542690699,3637.534733829694,1411.6522606382978,0.15934013,4.3560387e-05,-302.9264,133.31267,15.971541,31.480686,18.140953,20.230396,11.749177,11.005865,6.362361,6.5149364,3.8086882,3.7291732,1.9790384,27.290287276942806,19.760121223375606,20.460098297260195,23.501040640676237,24.951309243115855,23.774409674852652,22.874682808155843
B2_032.wav,122.21673,0,1364.515095289718,3634.406589215194,1408.494015957447,0.15932094,4.3748965e-05,-302.96405,133.33842,15.956294,31.513689,18.132515,20.22281,11.727781,11.024511,6.3411517,6.5682993,3.8669841,3.7682586,1.9898915,27.438824004359713,19.659643970093427,20.489390281609996,23.606635402746605,25.29389842654318,23.712018125155897,22.85696617638306
B2_033.wav,122.218,0,1366.1328466440928,3636.2388446585765,1413.813164893617,0.15936352,4.42328e-05,-302.85684,133.30333,15.955097,31.49277,18.101536,20.213194,11.690993,10.990448,6.3368835,6.5634093,3.8674896,3.8129165,1.9913092,27.23993178522543,19.723875448277912,20.402664312368998,23.43558625639164,25.213967679469025,23.73132707940427,22.913111776335782
B2_034.wav,122.224724,0,1367.3001272991416,3638.7475762639256,1417.470079787234,0.15932697,4.734527e-05,-302.81516,133.29117,15.949373,31.48249,18.145144,20.201466,11.727326,10.983756,6.3609324,6.5499916,3.8736174,3.8018677,2.0075285,27.247245812154276,19.740973462476127,20.46293103601739,23.593826859786052,24.85014502106844,23.777024996859573,22.888970722254786
B2_035.wav,122.21542,0,1364.655759494837,3632.436606650531,1412.815824468085,0.15936656,4.364596e-05,-302.85556,133.3363,15.928465,31.512419,18.103773,20.24594,11.716908,11.000827,6.3052006,6.5468187,3.8318965,3.8097928,1.9500273,27.320436722744915,19.68560876730292,20.458422758473763,23.413318883573748,25.167733388171392,23.78200132918714,22.92738059507988
B2_036.wav,122.21914,0,1364.4484919733356,3632.8823330548025,1410.654920212766,0.15932932,4.635104e-05,-302.91367,133.3428,15.9325,31.518267,18.122139,20.226309,11.709129,10.990041,6.343281,6.562599,3.8823535,3.8107412,2.0146224,27.245425292848424,19.684320928713305,20.40479248949093,23.45588739095793,25.125576101569425,23.735235405509254,23.007305898663553
B2_037.wav,122.214455,0,1369.7301568525681,3645.068950115808,1418.3011968085107,0.15935881,4.659828e-05,-302.75934,133.23543,15.982948,31.426283,18.127247,20.157583,11.727883,10.962828,6.4010377,6.5186667,3.9201486,3.768956,2.0487797,27.157146017934178,19.726549086915348,20.42551221296033,23.522319214016935,24.695643489873113,23.731304250317685,22.932499434582144
B2_038.wav,122.22105,0,1364.0670374006802,3629.0895492061304,1413.563829787234,0.15932703,5.1743125e-05,-302.89633,133.35658,15.894874,31.54159,18.074427,20.244778,11.6604805,11.032734,6.3081713,6.601476,3.8524365,3.8348389,1.995714,27.38725547651467,19.725707334418676,20.484937336877106,23.516908114328714,25.149149822191575,23.791361401943828,22.931741280536475
B2_039.wav,122.212555,0,1360.094798427431,3619.318030807454,1404.1722074468084,0.15933087,4.7738995e-05,-302.94504,133.43108,15.841014,31.531582,18.047247,20.267927,11.615127,11.093266,6.24719,6.6664925,3.7939484,3.8817654,1.9470639,27.34715771590523,19.710458080277707,20.490258927546048,23.464422712035507,24.947837015037855,23.713680748647505,22.967114991100566
B2_040.wav,122.22349,0,1365.5476640401926,3631.7037751644625,1414.9767287234042,0.15931717,5.582977e-05,-302.8533,133.32507,15.899113,31.494446,18.098372,20.227894,11.67325,11.01562,6.3261914,6.58201,3.855496,3.8287385,2.015622,27.409827824965554,19.71366377538296,20.542647604153764,23.47012786238448,25.339002375389274,23.77728771942518,22.917419752716604
